review_id,order_id,enreview,delivery,product,service,delivery_sent,product_sent,service_sent
13164750b8bec6e6951470afd250cb48,ae8423bae5771609a19bafe9b114a60e,i recommend the store good quality product delivery within the deadline,delivery within the deadline,good quality product,none,1,1,0
31e7f167400b4df03be41e69617ba0d4,6d37c6659de0183777f4035151bd508a,i still have n't received the product or any guidance on what to do from the store,i still have n't received the product,none,none,1,0,0
38231b52cbf8dd5f2f2d7a889d0bbb90,33c395f5b7eaa637304434e553d45cf1,there was missing information there was substantial missing information regarding the needs of other appliances for installation,none,none,none,0,0,0
20ed06776b2a815d8e3091ff153dda3a,c39c97c1d22e4a4486ce849afb668211,it 's way past the deadline such a lack of consideration,none,none,none,0,0,0
ea022eba0e8a99f752bbfb1eeb23182f,c1c46208ebd1440f4da5b7197c544d6c,i definitely recommend it very good light and easy to handle vacuum cleaner,none,very good light and easy to handle vacuum cleaner,none,0,1,0
d6731a57e34fb13976b8c84fdae2c4e7,87e81e96bb33e3163f7f8ed4123b6787,i like buying at lannister but this delivery was disappointing it was such a simple small product and i had to pick it up at the post office i paid for home delivery and it was mentioned that it was not prime,this delivery was disappointing it was such a simple small product and i had to pick it up at the post office i paid for home delivery and it was mentioned that it was not prime,i like buying at lannister but this product was disappointing,i paid for home delivery and it was mentioned that it was not prime,-1,1,1
22dded7c983cca580bbc64205ea1e4ca,638c9cf27361e5d5ebfd404b72248390,she made me wait for a long time and then came to tell me that it was no longer possible to make the delivery,it was no longer possible to make the delivery,none,none,-1,0,0
9788e4544adfa5fdf88b2a534ad4aaf5,3bdebe4ea3f450a5d8f6c50f1771c9ef,deliver before the deadline and in perfect condition,deliver before the deadline,none,deliver before the deadline and in perfect condition,1,0,1
44ac5ecdc3f3f41d1702ef79798ae98c,c308c2ae15a981044aa6d93a3c6bcf1a,great seller i received the product within the agreed deadline great product,received the product within the agreed deadline,great product,none,1,1,0
db356fdf3332f7c3c2bfd18c409a8d0b,757cda7c87b31e672c1f98dc9cfe86ea,the product was delivered well before the deadline well packaged and according to the specifications i am extremely satisfied maximum grade for the company,the product was delivered well before the deadline,the product was well packaged and according to the specifications i am extremely satisfied maximum grade for the company,none,1,1,0
1b5aff59467b87d269f958170cc326ae,e5f16a228606870d0afa65439fa90be1,the product arrived correctly within the deadline,within the deadline,none,none,1,0,0
b1215b7be082fef3dd617160eeb991d5,314bb8fdc89b0dafae07549f10aaa5e0,one of the watches came open without a cover and not working i do not recommend this company to anyone,none,not working,none,0,-1,0
452c076d2a9c9aca0ad23ea2d25ef7fa,fbe94831a781d534fefb49c93499dd91,the lannisters are always a,none,none,none,0,0,0
90004ff0d20e14b6f5b757cd459fdf8e,60c6e004c97f71ef213a3e080068e790,before the initial deadline given for the online purchase it was supposed to arrive on november th and it arrived on november th at am great job,november th at am,none,none,1,0,0
888422abeabd35c1ece0add9476afd0d,0f47f9183ff34c4a76633181b380acbc,incredible quality projector great for games movies and events the partner store sent and delivered it before the deadline the only negative thing was that they did n't send the extra fuse as advertised,the partner store sent and delivered it before the deadline,incredible quality projector great for games movies and events,the partner store sent and delivered it before the deadline the only negative thing was that they did not send the extra fuse as advertised,1,1,-1
e3a02877db36e66ec5c62bb5a7f83ac3,07adb4d17fca01935d0590d775e9569f,it took a little while because you get anxious for it to arrive soon but it was within the deadline everything is okay,it took a little while but it was within the deadline,none,none,1,0,0
6ca11f1297156d3351a86c3b13b794b0,7e61f390f3e0aa3b112e56091d2b9ee3,order canceled the order was canceled and yet the store sent the product i returned the product and i want the purchase refunded to my credit card,none,returned the product,i want the purchase refunded to my credit card,0,1,1
782539f5a7bd6276fcd02f722c4e53d2,9b8f3948f0476494b86f7785f7c1e848,punctuality they delivered before the date in perfect condition and everything came correctly thank you,they delivered before the date in perfect condition,none,none,1,0,0
76490235ad8806ae84bba549abe4682a,081409ec388a7be098904b884d149db0,excellent product meets the indicative needs of the manufacturer,none,excellent product,none,0,1,0
b46298a391ab5c3aee3da642d24290fa,b2c336b44ecbf140c6eb570121e4d7e9,i received everything correctly as requested,none,none,customer service,0,0,1
88cc71e42d65bf5f6b645755ac2409e0,3ecb32442c4d437bedbe97a717ae5c0c,this is a very nice and functioning clock it looks perfect in the room i recommend the product,none,i recommend the product,none,0,1,0
18cb0179882672cfda1a52ddb6ceeb24,28a77826d03dfad917f9b8d43d06341e,i bought toners but only received,none,none,none,0,0,0
a1f066d07030449db926c4a74c43180b,7f40bccfad4d1884bacd6cb9d10e84e1,ade high quality product however next time i will pay attention to the product 's characteristics unfortunately it is too small for my use even so i make it clear again that the product has great quality,none,ade high quality product however next time i will pay attention to the product 's characteristics unfortunately it is too small for my use,none,0,1,0
122cd8233139e0759b48a0cc738290c6,084051935208c688c8cd5fae3d15810d,thanks the cupcakes came intact,none,the cupcakes came intact,none,0,1,0
4eec4eea9d10d7dcfb50022b18eb951d,b22289835d337ed7310c55b622a3bea1,very good,delivery,none,very good,1,0,1
b33b549fa9f85906e5c0b53adb8336d6,45b0a3cd00a2eb44c271fdacffc8d859,sold a product delivered a completely different and inferior one and even generated the invoice with another product still waiting for a solution,delivered a completely different and inferior one,none,none,-1,0,0
93864f4617743d1cb9473b5d5fdd1a01,b68158eed8887928a1dea62a3d9fc407,excellent seller great product i recommend to everyone,none,great product,excellent seller,0,1,1
0979b8ffb3f55f5b658431cf05e19e17,8efc9ad397c5d6a387d07826e5ffcacf,product of quality the weave is well done i did not like the finishing it has visible staples and is slightly crooked,none,product of quality the weave is well done i did not like the finishing it has visible staples and is slightly crooked,none,0,1,0
69228c9ea08f4e0d8b591cc2309f4a5d,3cf387bb14e9db171ccbb9b87ea607bb,atraso na entrega translates to delay in delivery in english,delivery,none,none,1,0,0
f9d15d1ab33610f6fcda6aa6ab4c414d,b744841b6a754e51042b8abcab208ffe,good product i really liked it,none,good product,none,0,1,0
8cdfcfd351aaed5d9e7767c8115e8e1f,a3ab1f6066a1d294342241bbe29e363a,i loved the product and the delivery was fast,the delivery was fast,i loved the product,none,1,1,0
485dfa31b7934fb65583cf52a302bb4d,766bcee6e8be3f493822ddaeaa9165b0,the product was delivered on time and is of excellent quality,delivered on time,excellent quality,none,1,1,0
a50bec87d3902000b40ebda5a35fada4,b22d5e326467a7e6ce236f3bc54bfde5,the product is of very poor quality polyester horrible texture i do not recommend it,none,very poor quality polyester horrible texture,none,0,-1,0
2165b2b26e67eee7a9d28e13c0ad0468,d2aefa1e404936eb9c5660ac2bde4ecb,i did n't receive the product what now,none,none,none,0,0,0
e8e27b8f8c5be30a0c6ada0ab1cb5094,9edc784457fc74368eeab9b7012495f0,site super seguro translates to super secure website in english,none,none,none,0,0,0
dd4750c38a438a052f51dba95ffb480a,986581ef421476a1ff5edb2d73327d66,this is not the first time i have bought from lannister and at the time of purchase they give a delivery date but then they extend the deadline by much longer it took a long time to arrive beyond the deadline established at the time of purchase,they give a delivery date but then they extend the deadline by much longer,none,at the time of purchase they give a delivery date but then they extend the deadline by much longer,1,0,1
ccad6a5f22e0e7035d92ce7e4537e7be,5a65cedc025f607cbdb4c5219f648ae3,this partner is very slow if i did n't complain every day the product would n't have arrived on time for children 's day,the product would n't have arrived on time for children 's day,none,if i did n't complain every day the product would n't have arrived on time for children 's day none,1,0,-1
83eb917231315ae43f405ae805430d22,fa4c0ad484374bf0485f99f6a57255a5,translation i loved shopping with you guys a thousand thanks from the bottom of my heart i will keep buying from you,none,none,a thousand thanks from the bottom of my heart i will keep buying from you,0,0,1
02e243fc2906df4cc4e447f0156b4279,e1a2c11d0c4c0ecbced319c04d688255,the colors of some bars were different from how they were in the packaging photo,none,the colors of some bars were different from how they were in the packaging photo,none,0,1,0
9352f19035d656aef93b9fd726b2d596,e9e50d9850f15582d9f237afa91748c7,i bought the outfit according to the photo black ballet outfit with a pink skirt and shoes but the outfit i received was a blue shirt and pants with unicorns nothing to do with the photo,none,i bought the outfit according to the photo black ballet outfit with a pink skirt and shoes but the outfit i received was a blue shirt and pants with unicorns nothing to do with the photo,the outfit i received was a blue shirt and pants with unicorns nothing to do with the photo,0,1,1
3d8eb19299138d4df13ff5978bb95676,03c765107c8fc34c68a82bbd6c686856,i loved it it arrived before the deadline,none,none,none,0,0,0
c141e288b3722caeb717911e52fee32f,9105e733a6a8fcccf4fced822e1a67ae,original product good price and fast delivery,fast delivery,original product good price,original product good price and fast delivery,1,1,1
34851317b998ab6e05bf336d17147c74,38148c3810e7b739572bd17e7345de0e,varieties and fast delivery,fast delivery,none,none,1,0,0
5a5b3ea878090a9bd4ed4e12b4ed3452,2cee056eb245a8978a5d8a408436e82f,good product i received the wrong product,none,good product i received the wrong product,none,0,1,0
332ac6c848f4f587bd678fda04a0a96c,bd62b37e405552f1b1c8ba894723f336,with great difficulty i managed to pick up the product at the post office unfortunately the post office does n't deliver to some places the store is not at fault,the post office does n't deliver to some places,i managed to pick up the product at the post office,none,1,1,0
648dbc0946125f9ba172931c4c8b5a37,481010fdaf8e172cda436faedf27159d,good product i recommend,none,good product i recommend,none,0,1,0
48238badca7cbae75ca051ac7be2e9e5,28c949172daaa2b250fc70ed64a45517,the delivery was extremely fast,extremely fast delivery,none,none,1,0,0
f1b49704f5eaafc7e4802bb571cf23ab,4b0ad428488cc1b132333a293f9c1370,it arrived much earlier than the deadline i have n't used the product yet but it arrived in perfect condition,it arrived much earlier than the deadline,none,none,1,0,0
f6f84f3b14de337046980a99ce20efdd,a398b15be909c43559294ae5899c8e27,extremely fast and efficient i recommend the store delivery was made with almost days of anticipation everything perfect,delivery was made with almost days of anticipation,everything perfect,everything perfect,1,1,1
5722730fcb09f3c39224ceaf844dc855,ee6a6563831f675482a3a816f1bef6e3,i simply love it,none,i simply love it,none,0,1,0
bb3f0d964070721c2753334d21e4a465,0cdc602941468800cf63d3385e750f8e,deliver well before the deadline no problem,before the deadline,none,none,1,0,0
a64559b0998a5a6458fed5d13f1846a6,19d7044958c12e06f37926d4801eb2da,he came in a really ugly little bag outside the box,none,none,none,0,0,0
155603d6534184d5050c639afe430235,973d0da651ae6607b18859b36ed1d6ad,the delivery deadline has already been improved this last purchase they asked for more than a month to make the delivery i believe this can be improved a lot,the delivery deadline has already been improved,none,they asked for more than a month to make the delivery,1,0,1
c09d1eff7de7e98a95c471066eed09a9,33cfab47136079a808c8d12d7f61730b,i 'm still waiting for the product it 's been almost a month since i made the purchase,it 's been almost a month since i made the purchase,none,waiting for the product and made the purchase,1,0,1
c00dfbffe897b17ac1da4d0f94fa9752,52523c7dd8787513f2acd8efc28cca18,delivery even before the deadline excellent merchandise,delivery even before the deadline,none,none,1,0,0
846fd75576354e54fcd108914d47922d,16be2f6d4d5feffe91a073ca17ab52ba,produto de baixa qualidade translates to low quality product in english,none,low quality product,none,0,1,0
ccc9fedbbcbaa04344fb59a29567b423,7fd4d653725c9338a9c3eae892dbf616,this sheet is simply wonderful beyond being beautiful it absorbs really well i definitely recommend buying it because it is worth it,none,this sheet is simply wonderful beyond being beautiful it absorbs really well,none,0,1,0
1bea8fb299b95f2f11e8b34bfc87cefb,dbecc01973f05c9adadfd6ae5f50f224,good product good product fast delivery,fast delivery,good product,good product good product fast delivery,1,1,1
dd90ee2585a5a6f5614b629c53d1b2f5,071d4951a2505f0880cf9db3a48e21f6,the product meets what it was designed for but the gold finish scratches easily returning to its original color,none,the product meets what it was designed for but the gold finish scratches easily,none,0,1,0
56db2bc65ad713e2b4732f39bf1b4ccb,32e34fe202c1776f1f6670feb9a28a73,delivery deadline is very long and when the expected date arrives they do n't deliver terrible partner,delivery deadline is very long and when the expected date arrives they do n't deliver,none,none,1,0,0
1775962512704c53eaa7d5b1f3b7fd27,b32380b35702c76f59411aff8963a676,for the price and the delivery it 's worth it,the delivery,none,for the price and the delivery it 's worth it,1,0,1
e77d40334ac87c868e4a0b4908ff4b45,e348340be1b89ce72632697b8fb283ea,the suitcase arrived safely even earlier than expected it came in a box with no scratches but i thought the handle was too weak for the structure of the suitcase overall i liked it a lot and would recommend it,the suitcase arrived safely even earlier than expected,the suitcase came in a box with no scratches but i thought the handle was too weak for the structure of the suitcase overall i liked it a lot and would recommend it,none,1,1,0
78b60d1794db558c6ae574d04f1e2a77,5d813e90f3a2dcc17b05e3f7fb2d4ce6,great i loved the product fast delivery time,fast delivery time,great i loved the product,none,1,1,0
60ee9f17042b0d52dbfa562765257b24,05259e30e40e08eddb05428cb38ff248,the product arrived with a damaged torn packaging and the product was used with installation marks more than days and they did not exchange it making a return of the product without commitment to the customer,none,the product arrived with a damaged torn packaging and the product was used with installation marks more than days,none,0,-1,0
07f4bedc3ab711f4b3400ceaecdd9f9b,7433cbcc783205509d66a5260da5b574,great delivered before the expected date,before the expected date,none,none,1,0,0
093e023fe40dc062433c8e9fb8b7dc3f,b96cb3fd98ba13f5a573fc64dfe1ee10,i requested a reference but received a different one i am having difficulty resolving the issue,none,none,resolving the issue,0,0,1
807c48479940fb341dc6a5585dd2e8f7,ba714b832c8a26b8b6ce921e0ecbc886,very good very good,none,none,very good very good,0,0,1
28c0e979de4f7d1ee643731415cfbd88,4aa0af6a36b380f42a173210f1d15a1e,produto entregue antes do prazo translates to product delivered before the deadline,delivered before the deadline,none,none,1,0,0
420722c250852dd06703ebaf64506573,5bee1275a1f504f2f52c69e8a0533a2d,it could have come better packaged the watch arrived with some scratches but it is a great product,none,it is a great product,none,0,1,0
ea58d0ccd503110aefd1d5b9c3c0a935,d39bab8a9af00bb16a6a2bb759d03bd3,when i saw the slipper that i chose i was very satisfied it was super pretty and well made i loved it,none,i was very satisfied it was super pretty and well made i loved it,none,0,1,0
d7d56c09d51d8f77b672ac60c613afc7,217fa6305f49722c5712365fa9fb7685,i always recommend the lannister stores,none,none,i always recommend the lannister stores,0,0,1
f1710e2a93bcef7c7be254f917bca979,712ddc2da1bdd2e1b5f6baf0171860c2,i liked the product and they delivered it before the deadline,they delivered it before the deadline,liked the product,none,1,1,0
5c409bd8eb8ac6e2258791be03989ced,120e494a0a23aee36f4d7a635e469172,i recommend product delivered before the deadline,delivered before the deadline,none,none,1,0,0
86a721e3ae57827145830fcb6e35a494,318145ea99714f48433e3332005b92d3,produto entregue no prazo translates to product delivered on time in english,product delivered on time,none,none,1,0,0
34c90451496537cf04f5f6cb7c1f9335,f9b79ac2c05f12bab607bfe35b4a2ad2,the product came without any place to put the safety belt at the time of purchase it did n't say that it would come closed and the consumer should open it at home risking damaging the product,none,none,none,0,0,0
aaf3b5405275bb8ef1d71553d79f9501,2b80b437f46eb3a17b0f3f1c8cda28b4,excellent quality very beautiful and delivery made before the deadline,delivery made before the deadline,excellent quality very beautiful,none,1,1,0
f1b7342360839f258e2a3af872f94f48,8f1e49888948febad9d7dc3ce8ec85c4,product sold out of stock i cancelled the sale requested a refund and still even so,none,none,requested a refund,0,0,1
39e26fedc226032fdf29e1145c1507a6,ac81fb6face0af1b93e2a059ad7b9f23,great i loved the product it arrived before the deadline,none,i loved the product,none,0,1,0
5dafcf0ab9b7e0e465e1a9607ac90e55,195ff45c167e808ee4f7ef32d7d8c984,a little confusion at delivery time but everything resolved,delivery time,none,a little confusion at delivery time but everything resolved,1,0,1
8c62b4913380fea6b43c0c1f28619ffa,98877a509c8d712beb65e2713e61832b,excellent product delivered before the deadline highly recommend,delivered before the deadline,excellent product,none,1,1,0
ba07eab74526ef8194167ce8a291b278,4db2efafa3ef7a9bb740073addef3f85,great highly recommend loved it,none,none,very good very good,0,0,1
973afbe34776396feec1b5706cfcb51c,d07d8db4850966f820d3775360ccd6b8,i received before the deadline i really liked the product i recommend it,none,i really liked the product,none,0,1,0
a3c8279e3602ca6080c5f62f6cbee83e,68743b7445ab5ce45c40b8490752c44d,terrible service i received the wrong product a week ago i accepted it but the value of the delivered product is lower i asked for a refund but so far nothing it 's been days already,i received the wrong product a week ago,none,i asked for a refund but so far nothing it 's been days already,-1,0,1
bc343b7950e00e277c4c1f40b1922b31,e90d8a867960fe909ecb460cb3a9e4d1,the pan is great,none,the pan is great,none,0,1,0
2b5f8e4ee49182f85de7efa1f0b5db0b,01f9f30f42a15cb09e70666d0df18856,i received before the deadline and it was just as in the ad i loved it,none,i loved it,none,0,1,0
47e59df100faa5c07ef1f73256187f04,ae6144c470984a7dcd32074f5d981973,excellent product it arrived quickly,arrived quickly,excellent product,none,1,1,0
2f1057527dcb92a1dfd09d68413b9fcd,d3dd1ce5e559c62090b7056d7ce0ff0c,i liked the delivery it arrived well before the deadline but i thought the material of the case would be better considering the price i paid with shipping so i give it stars,i liked the delivery it arrived well before the deadline,i thought the material of the case would be better considering the price i paid with shipping,none,1,1,0
588f0b69a48c75416fde15f7ec70c637,6ccac061be472c84db514aca9acd26e0,although i bought the wrong product it was delivered before the deadline and in perfect condition,delivered before the deadline and in perfect condition,none,none,1,0,0
1d5b0d355b0eed9ffe42ac31b3a74beb,5ac2db22c3a1a5c7d59208f225e41fef,product not delivered product not delivered,product not delivered,none,none,1,0,0
1415b7b7e5985a7c8957bb581633a5fc,66810815fe0a68f5501d8cbe1472779d,the product came in a super protected packaging which shows the seller 's care for the customer,none,none,the seller 's care for the customer,0,0,1
ee59823404cbc10fd1e06c1de4e4150e,88ff50ec153428aa5372c0276c7dd75f,perfectly packed no dents,none,none,none,0,0,0
bc9b3289b5b11c1e858b143220f519cc,e0aa66d7588bc46f68bf32d34ab6562d,i do not recommend i received both of them in the wrong color i already sent them back a week ago and i have not heard anything since,none,none,none,0,0,0
5c1b5ef86c64e03f09ee94b7b361cde6,e3c93a72c954974ce7fb82a5f97d8b89,excellent product and delivery within the deadline i recommend it to everyone,delivery within the deadline,excellent product,none,1,1,0
ff2e013fc115e2c9d5d21874e673d1d6,984b33682c48ca8bfd773ebdfd0161fe,item not delivered the invoice shows items but only was delivered i have already requested information about the missing item,item not delivered,missing item,none,1,-1,0
defea73cff6c1e7cdd3c73f5a92e4600,aa63db7f2ec964c78e9099feae5b730e,great i loved the product,none,great i loved the product,none,0,1,0
14751e478de8f15619eb9eeefe2f719a,790512cc033ced5f8fe1f9158eb8f2fe,could you evaluate better when my product is delivered because until the present date it has not been delivered yet,it has not been delivered yet,none,none,1,0,0
44f930f138043d814e3e209036b2a896,82e7b31d30a79ed1b15ef4949fbf6358,i recommend good product soft and warm,none,good product,none,0,1,0
6a770c1ee24adfe4e050332cc70112e9,a0ba767f45d100f0a10b9c7c5ffe077e,delivery as agreed,delivery,none,none,1,0,0
6a1480a7b7dbcf09ebf802b7771b1a15,7776ca93188e915b1100fe8221bc5fa5,great service i liked the product i found it very good good service arrived on time i recommend it,arrived on time,i liked the product i found it very good,great service,1,1,1
a9eded9a5edbc7c84b3ab48629372ee6,a6b9f6bcd95a0ddbaa7194536b3cd00e,it does n't make sense to take week to ship they did n't have the merchandise so how can they sell a product that is not in stock,none,none,none,0,0,0
a8f8c4252cfe0e0e2c52e9f72274d64b,2bc68e526b27d2a28478a963d0ea2d56,it arrived before the deadline,none,none,none,0,0,0
4f852e4d15ee8bf027411eb11fc5081c,1ac4ac576a3e3ef61ffbb64937ed1f62,duplicate product as i have already informed i received two shipments of the product and i expect only one to have been charged on the card i would like to request the removal of the extra product,none,remove the extra product,none,0,1,0
0cbb6c4a0dd218723fa235bf6941308c,f8631b34c3dfdad3833c611007f62455,good product the size is small and i noticed afterwards that the ad does not highlight the product dimensions it leaves something to be desired,none,the size is small and i noticed afterwards that the ad does not highlight the product dimensions,none,0,1,0
dd5d5b718dc3d8aae7ab848e2d52379f,0c02a4cb5207e682d63a1343cbddd13b,the carrier that the store chose is very incompetent and has not yet delivered the product,has not yet delivered the product,none,none,1,0,0
fa28667d64c3526c85674beacea83950,becc93b30e0f67e640b3a43ef08f396d,i received the product before the deadline but it came with a defect in the zipper,none,product with a defect in the zipper,none,0,-1,0
a4c1fe896610f6b5635b7e213c7a605e,eaec9353fdfdae46bfe3cd8dac18b0c8,i liked the product exchange,none,i liked the product exchange,none,0,1,0
949ca8a399fa59f0e100303190579997,e7d4ae390bc647da72d2aa2a9faad141,i only received of the units expected i require verification and adjustment of the situation,none,none,none,0,0,0
b728dbd7a537a31d797d4230e42fcf75,67a05eb1a593433184f324fbf217cca2,great prices and product delivered correctly and on time,product delivered correctly and on time,none,none,1,0,0
fc72e62098006b6c29b8dc53a2e0339b,adf094db594ac7282fe50859f69cdb31,very good i received the product correctly fast delivery i recommend,fast delivery,very good i received the product correctly,none,1,1,0
57d0f4affa73e81e0fc55d190506bf64,4df36fe83cf894ed979421fecd300bdf,product better than i thought fast delivery thanks,fast delivery,product better than i thought,none,1,1,0
e208695c5e2a976670986d7b2fa41acd,fe4979a6778e2fa4ae731cbe532d30e0,still waiting for the undelivered product causing damage to my work regrettable and worth a lawsuit,undelivered product,undelivered product causing damage to my work regrettable and worth a lawsuit,none,1,-1,0
3861f94f3bbfe2b2db4553eba0944632,d043a3bb843a11bb2f3a826771849ec4,everything came out alright within the indicated timeframe i thought it took too long and the spatulas inside the pot hit the corners of the pot when it rotates,none,the spatulas inside the pot hit the corners of the pot when it rotates,none,0,1,0
ae1704594801246693d4dd9a8cc7cc30,cea7e28bd63ef382ebf6010b228208f2,great congratulations good service in every way,none,none,good service,0,0,1
f5c569c622f80f717bb4bad8cb9fa70f,beaa9a04baa88f8e5bbf8dc2f28a1c54,i always buy from lannister without any problems deliveries are made in advance i recommend their products they are of quality and competitively priced always a good option,deliveries are made in advance,they are of quality and competitively priced always a good option,i always buy from lannister without any problems none,1,1,-1
341ccd0a62b82793121e9ebdd1eafaf9,adad66be45caa015d25e03ed17610197,a targaryen is not trustworthy they did not deliver my purchase and put it in the tracking of the order that was delivered on it 's a fake company i want to receive my products that were paid for with a bank slip,only extract the part related to delivery in this sentence if not exists return none they did not deliver my purchase and put it in the tracking of the order that was delivered on it 's a fake company i want to receive my products that were paid for with a bank slip,none,i want to receive my purchase that was paid for with a bank slip,-1,0,1
316015e24cd4e23a65300a7706b5dc6b,c5f9f79b60cb1ddfec0fc9556781952e,all good i ordered and it arrived on time and it 's the right product,arrived on time,it 's the right product,none,1,1,0
7152273d6bb7454301a27a7fb4593926,12c876d1fcac530f4415cb03afc041a6,the shark scissors do n't cut anything,none,the shark scissors do n't cut anything,none,0,-1,0
dc4a9ce0e06d55bef0a95fe83f36876e,4b16b807a377f833778fc8b96f6d9ac4,it was delivered within the deadline but i found the deadline too long i have already made other much faster purchases in this store everything was ok with the product,it was delivered within the deadline,everything was ok with the product,none,1,1,0
b081ba4fe53c4f0512b285e30dfbfa11,39d1ca6f8d9875325e5f1491ee9af7e5,the deadline should be shorter there are stores that deliver in days,days,none,none,1,0,0
cb5704a73ccbb542e6c14c1b98888127,ed35c6ec36a7b59c5e1f902280143fcd,great website for shopping,none,none,none,0,0,0
1d2c25c6a63121ae21b10361cd825be4,90ec36af71b9d7450e0db5083efc90fe,product as advertised,none,product as advertised,none,0,1,0
b745d0f08a555fda17316ed0d65d240c,f338343b96ced9d8ba7f84a53fd69a40,translation excellent excellent product,none,excellent product,none,0,1,0
50bc312af328ce91d50fb9ddc14b11ed,13c315a2014c348759014f460015094a,excellent i really like to shop at lannister for the quality of delivery of the products i recommend you can trust,the quality of delivery of the products,the quality of delivery of the products i recommend you can trust,none,1,1,0
a4b85b9c6b868330183be4557804ca9a,0ad0daff42cf44b50d0bac4c64722e4f,i received the kit and the conditioner was missing i 'm very sad and i 'm waiting for a solution,none,the conditioner was missing,i 'm waiting for a solution,0,-1,1
e3ed0be982ca28717f4d395f0f21ba46,b582532527260a8be949eac9f4d0ccff,i made a peaceful purchase received emails about the product 's progress there was no delay and my product arrived brand new packaged and well before the deadline,my product arrived brand new packaged and well before the deadline,none,i made a peaceful purchase and received emails about the product 's progress,1,0,1
8f50150783aa8c1549be39f61ae2acd4,c0029b358d3f226b1a759efa559b61af,express delivery purchase made on sunday delivery made on tuesday i did n't even expect it it surprised me,express delivery purchase made on sunday delivery made on tuesday,none,none,1,0,0
fb79d294502d921d9205592e9426ae24,995c8dd1005727eb106998aab214e941,excellent transaction the product arrived more than days before the deadline intact perfect with instructions for use highly recommended,the product arrived more than days before the deadline,the product arrived intact perfect with instructions for use,excellent transaction,1,1,1
e225700ab0d2bbedf275ae61b6795527,079b79bacc6e0a0c7ed93cd6e3624f6e,the product came correctly everything is okay,none,the product,none,0,1,0
8a459804c4720e87ce249b2c04f79510,9125c1064ed28a581538a66da2a84750,i bought the machine for my husband however he used it and said that it is excellent for trimming but weak for cutting hair,none,it is excellent for trimming,none,0,1,0
be9d1f7777e368ba465551a565d0f995,d37e5fd46260d155c82da890cb64e7c9,excellent the expected result was delivered within the deadline,delivered within the deadline,none,excellent the expected result was delivered within the deadline,1,0,1
230ae9217a53de3e0f593447eddc1e12,8f078af5f7dd54fad5abd423dfb4aad2,all good good,none,none,all good good,0,0,1
d5dbb256ec227318c53fc54dcb32ca9e,53f8893a652ff59a88793de9e5817ab4,i only liked one thing the watch is already stopping with a weak battery it 's brand new and it 's already stopping,none,watch is already stopping with a weak battery,none,0,-1,0
e0c8a0df1e74fb9b1aa6fc107d7bc649,e256ab04ce7391ab62f4529432f97954,it arrived on time and apparently in order,none,none,none,0,0,0
3167a730ba76bf5076298b30d06bb264,0e04c5cca5ec36abd1ab3b2c33fee74d,good i have n't installed it yet but i had an excellent recommendation,none,none,none,0,0,0
7a9790186e1fa10a43c244f2279f8823,213a49cf987d92121b29d44bb96ec066,congratulations fast delivery and excellent product,fast delivery,excellent product,none,1,1,0
e80de1f9ec3c71ece8734667a2e874a9,7ba1fd18a995ff2c401b69344ed3ac21,the lannister product was delivered missing one item there were supposed to be two clips but only one was delivered i hope to hear from you to resolve the problem,only one was delivered,the lannister product was delivered missing one item,none,1,-1,0
a265d18a0d87e8d7a61537b0aaeab577,57b25dbf1f14d444551d5e3c67eb33e1,the purchase was super easy and the delivery on time merchandise in order i recommend,the delivery on time,the purchase was super easy and the merchandise was in order,the purchase was super easy and the delivery on time,1,1,1
9deb048567f5a8ce35a4bb070ce8d442,380200769633ed3a7d3e25141cb84fb3,i thought the width and quality would be superior,none,none,i thought the width and quality would be superior,0,0,1
8d77652bd17f07720f109d1eea6bf503,291db83cebe0c7179310b62e0a7e2714,the product has not arrived i have not received the order until now,i have not received the order until now,none,none,1,0,0
b2a85e3d0a4de7fee9cf37b0c947c1f3,8d2a68ca0ac61329c56e0b74695b04b4,the product material is much inferior to what is shown on the website it 's not what i expected there 's also no finishing,none,the product material is much inferior to what is shown on the website,none,0,-1,0
800ecf1cd969726c138591fcf06a6275,c8e4d7b6268150138b3cce1a49c8863b,i bought two printer cartridges in the same order paid for both but only one cartridge arrived i ca n't speak to anyone about this,only one cartridge arrived,i bought two printer cartridges in the same order paid for both but only one cartridge arrived,i ca n't speak to anyone about this,1,1,1
467e668b373b6d2b4db646614ec66039,7a8adf1b52b8d3c0735699f5708bf513,good evening i come to communicate that i only received the baby comfort at the time of delivery the stroller was missing i need you to solve this as quickly as possible regards alssandro awaiting response,i only received the baby comfort at the time of delivery the stroller was missing,baby comfort,i need you to solve this as quickly as possible regards alssandro awaiting response,1,1,1
884d29b02b3be37d94941c49794f79ad,bef901b8ca3d5b75c2031cbd303e88cc,the washers i bought together are missing i 'm trying to contact by phone but so far i have n't been able to i sent an email yesterday too and i have n't had a response order that was not delivered,order that was not delivered,the washers i bought together are missing,i 'm trying to contact by phone but so far i have n't been able to i sent an email yesterday too and i have n't had a response,1,-1,1
a938af311ca07acc30267e41ec1036de,c564e930a1736cdad54cc4ee07df2fb5,delivery before the deadline once again very happy to have purchased here super fast delivery,super fast delivery,none,very happy to have purchased here,1,0,1
e03fd98145c15c118d8d64944345d3be,31030688bc36fe767e310ec81b02c80d,successfully received i received the order on time and as expected,received on time,none,none,1,0,0
